ts_utc,power_w,temp_c,sm_clock_mhz,power_limit_w
2026-02-24T16:29:37Z,691.310000,73.000000,1440.000000,700.000000
2026-02-24T16:29:38Z,690.584000,73.000000,1455.000000,700.000000
2026-02-24T16:29:39Z,447.357000,59.000000,1980.000000,700.000000
2026-02-24T16:29:40Z,144.563000,57.000000,1980.000000,700.000000
2026-02-24T16:29:41Z,110.549000,54.000000,345.000000,700.000000
2026-02-24T16:29:42Z,86.997000,53.000000,345.000000,700.000000
2026-02-24T16:29:43Z,86.475000,52.000000,345.000000,700.000000
2026-02-24T16:29:44Z,85.995000,51.000000,345.000000,700.000000
2026-02-24T16:29:45Z,85.761000,51.000000,345.000000,700.000000
2026-02-24T16:29:46Z,85.214000,50.000000,345.000000,700.000000
2026-02-24T16:29:47Z,84.972000,50.000000,345.000000,700.000000
2026-02-24T16:29:48Z,84.638000,49.000000,345.000000,700.000000
2026-02-24T16:29:49Z,84.638000,49.000000,345.000000,700.000000
2026-02-24T16:29:50Z,84.638000,49.000000,345.000000,700.000000
2026-02-24T16:29:51Z,84.638000,49.000000,345.000000,700.000000
2026-02-24T16:29:52Z,84.638000,49.000000,345.000000,700.000000
