ts_utc,power_w,temp_c,sm_clock_mhz,power_limit_w
2026-02-24T16:55:55Z,80.746000,39.000000,345.000000,700.000000
2026-02-24T16:55:56Z,80.735000,39.000000,345.000000,700.000000
2026-02-24T16:55:57Z,80.721000,39.000000,345.000000,700.000000
2026-02-24T16:55:58Z,80.791000,39.000000,345.000000,700.000000
2026-02-24T16:55:59Z,80.750000,39.000000,345.000000,700.000000
2026-02-24T16:56:00Z,80.741000,39.000000,345.000000,700.000000
2026-02-24T16:56:01Z,80.723000,39.000000,345.000000,700.000000
2026-02-24T16:56:02Z,80.757000,39.000000,345.000000,700.000000
2026-02-24T16:56:03Z,80.726000,39.000000,345.000000,700.000000
2026-02-24T16:56:04Z,80.747000,39.000000,345.000000,700.000000
2026-02-24T16:56:05Z,80.703000,39.000000,345.000000,700.000000
2026-02-24T16:56:06Z,80.770000,39.000000,345.000000,700.000000
2026-02-24T16:56:07Z,80.726000,39.000000,345.000000,700.000000
2026-02-24T16:56:08Z,80.727000,39.000000,345.000000,700.000000
2026-02-24T16:56:09Z,80.779000,39.000000,345.000000,700.000000
2026-02-24T16:56:10Z,80.723000,39.000000,345.000000,700.000000
2026-02-24T16:56:11Z,80.710000,39.000000,345.000000,700.000000
2026-02-24T16:56:12Z,80.737000,39.000000,345.000000,700.000000
2026-02-24T16:56:13Z,80.719000,39.000000,345.000000,700.000000
2026-02-24T16:56:14Z,80.796000,39.000000,345.000000,700.000000
2026-02-24T16:56:15Z,80.738000,39.000000,345.000000,700.000000
2026-02-24T16:56:16Z,80.721000,39.000000,345.000000,700.000000
2026-02-24T16:56:17Z,80.735000,39.000000,345.000000,700.000000
2026-02-24T16:56:18Z,80.739000,39.000000,345.000000,700.000000
2026-02-24T16:56:19Z,80.747000,39.000000,345.000000,700.000000
2026-02-24T16:56:20Z,80.720000,39.000000,345.000000,700.000000
2026-02-24T16:56:21Z,80.763000,39.000000,345.000000,700.000000
2026-02-24T16:56:22Z,80.697000,39.000000,345.000000,700.000000
2026-02-24T16:56:23Z,80.745000,39.000000,345.000000,700.000000
2026-02-24T16:56:24Z,80.770000,39.000000,345.000000,700.000000
2026-02-24T16:56:25Z,80.795000,39.000000,345.000000,700.000000
2026-02-24T16:56:26Z,80.719000,39.000000,345.000000,700.000000
2026-02-24T16:56:27Z,80.751000,39.000000,345.000000,700.000000
2026-02-24T16:56:28Z,80.775000,39.000000,345.000000,700.000000
2026-02-24T16:56:29Z,80.719000,39.000000,345.000000,700.000000
2026-02-24T16:56:30Z,80.690000,39.000000,345.000000,700.000000
2026-02-24T16:56:31Z,80.691000,39.000000,345.000000,700.000000
2026-02-24T16:56:32Z,80.713000,39.000000,345.000000,700.000000
2026-02-24T16:56:33Z,80.760000,39.000000,345.000000,700.000000
2026-02-24T16:56:34Z,80.743000,39.000000,345.000000,700.000000
2026-02-24T16:56:35Z,80.751000,39.000000,345.000000,700.000000
2026-02-24T16:56:36Z,80.758000,39.000000,345.000000,700.000000
2026-02-24T16:56:37Z,80.723000,39.000000,345.000000,700.000000
2026-02-24T16:56:38Z,80.699000,39.000000,345.000000,700.000000
2026-02-24T16:56:39Z,80.743000,39.000000,345.000000,700.000000
2026-02-24T16:56:40Z,80.757000,39.000000,345.000000,700.000000
2026-02-24T16:56:41Z,80.758000,39.000000,345.000000,700.000000
2026-02-24T16:56:42Z,80.752000,39.000000,345.000000,700.000000
2026-02-24T16:56:43Z,80.772000,39.000000,345.000000,700.000000
2026-02-24T16:56:44Z,80.773000,39.000000,345.000000,700.000000
2026-02-24T16:56:45Z,80.736000,39.000000,345.000000,700.000000
2026-02-24T16:56:46Z,80.780000,39.000000,345.000000,700.000000
2026-02-24T16:56:47Z,80.749000,39.000000,345.000000,700.000000
2026-02-24T16:56:48Z,80.770000,39.000000,345.000000,700.000000
2026-02-24T16:56:49Z,80.732000,39.000000,345.000000,700.000000
2026-02-24T16:56:50Z,80.732000,39.000000,345.000000,700.000000
2026-02-24T16:56:51Z,80.769000,39.000000,345.000000,700.000000
2026-02-24T16:56:52Z,80.756000,39.000000,345.000000,700.000000
2026-02-24T16:56:53Z,80.764000,39.000000,345.000000,700.000000
2026-02-24T16:56:54Z,80.763000,39.000000,345.000000,700.000000
2026-02-24T16:56:55Z,80.669000,39.000000,345.000000,700.000000
2026-02-24T16:56:56Z,80.772000,39.000000,345.000000,700.000000
2026-02-24T16:56:57Z,80.734000,39.000000,345.000000,700.000000
2026-02-24T16:56:58Z,80.740000,39.000000,345.000000,700.000000
2026-02-24T16:56:59Z,80.689000,39.000000,345.000000,700.000000
2026-02-24T16:57:00Z,80.738000,39.000000,345.000000,700.000000
2026-02-24T16:57:01Z,80.709000,39.000000,345.000000,700.000000
2026-02-24T16:57:02Z,80.756000,39.000000,345.000000,700.000000
2026-02-24T16:57:03Z,80.756000,39.000000,345.000000,700.000000
2026-02-24T16:57:04Z,80.734000,39.000000,345.000000,700.000000
2026-02-24T16:57:05Z,80.776000,39.000000,345.000000,700.000000
2026-02-24T16:57:06Z,80.767000,39.000000,345.000000,700.000000
2026-02-24T16:57:07Z,80.775000,39.000000,345.000000,700.000000
2026-02-24T16:57:08Z,80.748000,39.000000,345.000000,700.000000
2026-02-24T16:57:09Z,80.766000,39.000000,345.000000,700.000000
2026-02-24T16:57:10Z,80.740000,39.000000,345.000000,700.000000
2026-02-24T16:57:11Z,80.714000,39.000000,345.000000,700.000000
2026-02-24T16:57:12Z,80.740000,39.000000,345.000000,700.000000
2026-02-24T16:57:13Z,80.725000,39.000000,345.000000,700.000000
2026-02-24T16:57:14Z,80.776000,39.000000,345.000000,700.000000
2026-02-24T16:57:15Z,80.708000,39.000000,345.000000,700.000000
2026-02-24T16:57:16Z,80.755000,39.000000,345.000000,700.000000
2026-02-24T16:57:17Z,80.728000,39.000000,345.000000,700.000000
2026-02-24T16:57:18Z,80.763000,39.000000,345.000000,700.000000
2026-02-24T16:57:19Z,80.732000,39.000000,345.000000,700.000000
2026-02-24T16:57:20Z,80.769000,39.000000,345.000000,700.000000
2026-02-24T16:57:21Z,80.732000,39.000000,345.000000,700.000000
2026-02-24T16:57:22Z,80.767000,39.000000,345.000000,700.000000
2026-02-24T16:57:23Z,80.759000,39.000000,345.000000,700.000000
2026-02-24T16:57:24Z,80.786000,39.000000,345.000000,700.000000
2026-02-24T16:57:25Z,80.762000,39.000000,345.000000,700.000000
2026-02-24T16:57:26Z,80.783000,39.000000,345.000000,700.000000
2026-02-24T16:57:27Z,80.793000,39.000000,345.000000,700.000000
2026-02-24T16:57:28Z,80.746000,39.000000,345.000000,700.000000
2026-02-24T16:57:29Z,80.724000,39.000000,345.000000,700.000000
2026-02-24T16:57:30Z,80.756000,39.000000,345.000000,700.000000
2026-02-24T16:57:31Z,80.760000,39.000000,345.000000,700.000000
2026-02-24T16:57:32Z,80.778000,39.000000,345.000000,700.000000
2026-02-24T16:57:33Z,80.775000,39.000000,345.000000,700.000000
2026-02-24T16:57:34Z,80.744000,39.000000,345.000000,700.000000
2026-02-24T16:57:35Z,80.712000,39.000000,345.000000,700.000000
2026-02-24T16:57:36Z,80.673000,39.000000,345.000000,700.000000
2026-02-24T16:57:37Z,80.646000,39.000000,345.000000,700.000000
2026-02-24T16:57:38Z,80.613000,39.000000,345.000000,700.000000
2026-02-24T16:57:39Z,80.528000,39.000000,345.000000,700.000000
2026-02-24T16:57:40Z,80.506000,38.000000,345.000000,700.000000
2026-02-24T16:57:41Z,80.515000,38.000000,345.000000,700.000000
2026-02-24T16:57:42Z,80.374000,38.000000,345.000000,700.000000
2026-02-24T16:57:43Z,80.359000,38.000000,345.000000,700.000000
2026-02-24T16:57:44Z,80.291000,38.000000,345.000000,700.000000
2026-02-24T16:57:45Z,80.178000,38.000000,345.000000,700.000000
2026-02-24T16:57:46Z,372.392000,53.000000,1515.000000,700.000000
2026-02-24T16:57:47Z,690.542000,56.000000,1515.000000,700.000000
2026-02-24T16:57:48Z,692.363000,58.000000,1470.000000,700.000000
2026-02-24T16:57:49Z,691.367000,59.000000,1500.000000,700.000000
2026-02-24T16:57:50Z,690.030000,60.000000,1485.000000,700.000000
2026-02-24T16:57:51Z,692.241000,60.000000,1500.000000,700.000000
2026-02-24T16:57:52Z,690.885000,60.000000,1470.000000,700.000000
2026-02-24T16:57:53Z,690.863000,60.000000,1515.000000,700.000000
2026-02-24T16:57:54Z,689.951000,61.000000,1455.000000,700.000000
2026-02-24T16:57:55Z,692.048000,61.000000,1455.000000,700.000000
2026-02-24T16:57:56Z,692.371000,61.000000,1470.000000,700.000000
2026-02-24T16:57:57Z,692.175000,61.000000,1485.000000,700.000000
2026-02-24T16:57:58Z,691.724000,62.000000,1455.000000,700.000000
2026-02-24T16:57:59Z,691.479000,62.000000,1455.000000,700.000000
2026-02-24T16:58:00Z,694.150000,62.000000,1425.000000,700.000000
2026-02-24T16:58:01Z,691.518000,62.000000,1470.000000,700.000000
2026-02-24T16:58:02Z,693.140000,62.000000,1455.000000,700.000000
2026-02-24T16:58:03Z,691.303000,63.000000,1440.000000,700.000000
2026-02-24T16:58:04Z,691.737000,63.000000,1440.000000,700.000000
2026-02-24T16:58:05Z,692.267000,63.000000,1440.000000,700.000000
2026-02-24T16:58:06Z,690.755000,63.000000,1470.000000,700.000000
2026-02-24T16:58:07Z,690.231000,63.000000,1455.000000,700.000000
2026-02-24T16:58:08Z,689.580000,64.000000,1500.000000,700.000000
2026-02-24T16:58:09Z,693.829000,63.000000,1470.000000,700.000000
2026-02-24T16:58:10Z,692.484000,63.000000,1440.000000,700.000000
2026-02-24T16:58:11Z,691.757000,64.000000,1500.000000,700.000000
2026-02-24T16:58:12Z,692.644000,63.000000,1440.000000,700.000000
2026-02-24T16:58:13Z,689.585000,63.000000,1440.000000,700.000000
2026-02-24T16:58:14Z,691.965000,64.000000,1530.000000,700.000000
2026-02-24T16:58:15Z,691.645000,64.000000,1500.000000,700.000000
2026-02-24T16:58:16Z,690.277000,64.000000,1470.000000,700.000000
2026-02-24T16:58:17Z,693.361000,63.000000,1440.000000,700.000000
2026-02-24T16:58:18Z,691.018000,63.000000,1455.000000,700.000000
2026-02-24T16:58:19Z,690.657000,64.000000,1500.000000,700.000000
2026-02-24T16:58:20Z,691.744000,64.000000,1500.000000,700.000000
2026-02-24T16:58:21Z,691.317000,64.000000,1440.000000,700.000000
2026-02-24T16:58:22Z,690.630000,64.000000,1515.000000,700.000000
2026-02-24T16:58:23Z,691.186000,64.000000,1515.000000,700.000000
2026-02-24T16:58:24Z,691.069000,64.000000,1500.000000,700.000000
2026-02-24T16:58:25Z,692.631000,64.000000,1455.000000,700.000000
2026-02-24T16:58:26Z,690.447000,64.000000,1500.000000,700.000000
2026-02-24T16:58:27Z,690.895000,64.000000,1470.000000,700.000000
2026-02-24T16:58:28Z,690.340000,64.000000,1485.000000,700.000000
2026-02-24T16:58:29Z,690.515000,64.000000,1470.000000,700.000000
2026-02-24T16:58:30Z,691.550000,64.000000,1500.000000,700.000000
2026-02-24T16:58:31Z,692.973000,64.000000,1500.000000,700.000000
2026-02-24T16:58:32Z,690.031000,65.000000,1515.000000,700.000000
2026-02-24T16:58:33Z,690.871000,64.000000,1425.000000,700.000000
2026-02-24T16:58:34Z,691.141000,64.000000,1440.000000,700.000000
2026-02-24T16:58:35Z,688.173000,64.000000,1470.000000,700.000000
2026-02-24T16:58:36Z,692.604000,64.000000,1515.000000,700.000000
2026-02-24T16:58:37Z,689.955000,65.000000,1440.000000,700.000000
2026-02-24T16:58:38Z,693.221000,64.000000,1440.000000,700.000000
2026-02-24T16:58:39Z,689.274000,65.000000,1455.000000,700.000000
2026-02-24T16:58:40Z,691.418000,65.000000,1440.000000,700.000000
2026-02-24T16:58:41Z,690.445000,65.000000,1455.000000,700.000000
2026-02-24T16:58:42Z,691.002000,65.000000,1485.000000,700.000000
2026-02-24T16:58:43Z,690.619000,66.000000,1455.000000,700.000000
2026-02-24T16:58:44Z,690.571000,65.000000,1485.000000,700.000000
2026-02-24T16:58:45Z,692.438000,66.000000,1470.000000,700.000000
2026-02-24T16:58:46Z,690.494000,66.000000,1455.000000,700.000000
2026-02-24T16:58:47Z,690.194000,66.000000,1545.000000,700.000000
2026-02-24T16:58:48Z,693.497000,66.000000,1530.000000,700.000000
2026-02-24T16:58:49Z,691.636000,66.000000,1455.000000,700.000000
2026-02-24T16:58:50Z,690.155000,67.000000,1470.000000,700.000000
2026-02-24T16:58:51Z,694.307000,67.000000,1470.000000,700.000000
2026-02-24T16:58:52Z,690.493000,67.000000,1440.000000,700.000000
2026-02-24T16:58:53Z,691.080000,67.000000,1455.000000,700.000000
2026-02-24T16:58:54Z,690.499000,68.000000,1440.000000,700.000000
2026-02-24T16:58:55Z,691.188000,67.000000,1485.000000,700.000000
2026-02-24T16:58:56Z,689.354000,68.000000,1470.000000,700.000000
2026-02-24T16:58:57Z,693.265000,68.000000,1485.000000,700.000000
2026-02-24T16:58:58Z,692.466000,68.000000,1470.000000,700.000000
2026-02-24T16:58:59Z,692.223000,68.000000,1425.000000,700.000000
2026-02-24T16:59:00Z,690.954000,68.000000,1440.000000,700.000000
2026-02-24T16:59:01Z,691.130000,68.000000,1470.000000,700.000000
2026-02-24T16:59:02Z,692.149000,68.000000,1455.000000,700.000000
2026-02-24T16:59:03Z,691.563000,69.000000,1440.000000,700.000000
2026-02-24T16:59:04Z,690.647000,69.000000,1440.000000,700.000000
2026-02-24T16:59:05Z,690.994000,69.000000,1440.000000,700.000000
2026-02-24T16:59:06Z,691.697000,69.000000,1440.000000,700.000000
2026-02-24T16:59:07Z,690.390000,69.000000,1455.000000,700.000000
2026-02-24T16:59:08Z,691.553000,69.000000,1515.000000,700.000000
2026-02-24T16:59:09Z,692.591000,69.000000,1455.000000,700.000000
2026-02-24T16:59:10Z,692.045000,70.000000,1440.000000,700.000000
2026-02-24T16:59:11Z,689.585000,70.000000,1440.000000,700.000000
2026-02-24T16:59:12Z,691.085000,70.000000,1455.000000,700.000000
2026-02-24T16:59:13Z,692.617000,69.000000,1425.000000,700.000000
2026-02-24T16:59:14Z,691.961000,69.000000,1440.000000,700.000000
2026-02-24T16:59:15Z,691.696000,70.000000,1440.000000,700.000000
2026-02-24T16:59:16Z,690.374000,70.000000,1500.000000,700.000000
2026-02-24T16:59:17Z,692.267000,70.000000,1470.000000,700.000000
2026-02-24T16:59:18Z,692.414000,70.000000,1470.000000,700.000000
2026-02-24T16:59:19Z,692.297000,70.000000,1455.000000,700.000000
2026-02-24T16:59:20Z,691.753000,71.000000,1425.000000,700.000000
2026-02-24T16:59:21Z,694.581000,71.000000,1425.000000,700.000000
2026-02-24T16:59:22Z,691.195000,70.000000,1440.000000,700.000000
2026-02-24T16:59:23Z,690.721000,71.000000,1440.000000,700.000000
2026-02-24T16:59:24Z,690.528000,71.000000,1440.000000,700.000000
2026-02-24T16:59:25Z,692.758000,71.000000,1455.000000,700.000000
2026-02-24T16:59:26Z,690.494000,71.000000,1500.000000,700.000000
2026-02-24T16:59:27Z,693.859000,71.000000,1485.000000,700.000000
2026-02-24T16:59:28Z,691.363000,71.000000,1500.000000,700.000000
2026-02-24T16:59:29Z,691.537000,71.000000,1440.000000,700.000000
2026-02-24T16:59:30Z,689.951000,71.000000,1440.000000,700.000000
2026-02-24T16:59:31Z,690.745000,71.000000,1470.000000,700.000000
2026-02-24T16:59:32Z,691.677000,71.000000,1455.000000,700.000000
2026-02-24T16:59:33Z,690.221000,71.000000,1440.000000,700.000000
2026-02-24T16:59:34Z,692.356000,71.000000,1515.000000,700.000000
2026-02-24T16:59:35Z,692.524000,71.000000,1485.000000,700.000000
2026-02-24T16:59:36Z,693.045000,71.000000,1470.000000,700.000000
2026-02-24T16:59:37Z,692.559000,71.000000,1440.000000,700.000000
2026-02-24T16:59:38Z,692.786000,71.000000,1455.000000,700.000000
2026-02-24T16:59:39Z,692.845000,72.000000,1440.000000,700.000000
2026-02-24T16:59:40Z,690.909000,72.000000,1440.000000,700.000000
2026-02-24T16:59:41Z,690.936000,72.000000,1440.000000,700.000000
2026-02-24T16:59:42Z,691.944000,72.000000,1470.000000,700.000000
2026-02-24T16:59:43Z,691.333000,72.000000,1470.000000,700.000000
2026-02-24T16:59:44Z,692.448000,72.000000,1425.000000,700.000000
2026-02-24T16:59:45Z,691.608000,71.000000,1425.000000,700.000000
2026-02-24T16:59:46Z,693.077000,72.000000,1455.000000,700.000000
2026-02-24T16:59:47Z,691.761000,72.000000,1470.000000,700.000000
2026-02-24T16:59:48Z,690.889000,72.000000,1455.000000,700.000000
2026-02-24T16:59:49Z,692.266000,72.000000,1485.000000,700.000000
2026-02-24T16:59:50Z,692.113000,72.000000,1440.000000,700.000000
2026-02-24T16:59:51Z,692.177000,72.000000,1425.000000,700.000000
2026-02-24T16:59:52Z,691.149000,72.000000,1440.000000,700.000000
2026-02-24T16:59:53Z,692.433000,72.000000,1440.000000,700.000000
2026-02-24T16:59:54Z,690.639000,72.000000,1485.000000,700.000000
2026-02-24T16:59:55Z,692.476000,72.000000,1470.000000,700.000000
2026-02-24T16:59:56Z,689.951000,72.000000,1440.000000,700.000000
2026-02-24T16:59:57Z,693.245000,73.000000,1485.000000,700.000000
2026-02-24T16:59:58Z,689.855000,72.000000,1470.000000,700.000000
2026-02-24T16:59:59Z,692.565000,72.000000,1440.000000,700.000000
2026-02-24T17:00:00Z,692.185000,72.000000,1485.000000,700.000000
2026-02-24T17:00:01Z,694.776000,72.000000,1425.000000,700.000000
2026-02-24T17:00:02Z,690.435000,72.000000,1440.000000,700.000000
2026-02-24T17:00:03Z,691.236000,72.000000,1455.000000,700.000000
2026-02-24T17:00:04Z,692.331000,72.000000,1470.000000,700.000000
2026-02-24T17:00:05Z,692.275000,73.000000,1440.000000,700.000000
2026-02-24T17:00:06Z,692.298000,72.000000,1440.000000,700.000000
2026-02-24T17:00:07Z,690.703000,72.000000,1425.000000,700.000000
2026-02-24T17:00:08Z,692.631000,72.000000,1440.000000,700.000000
2026-02-24T17:00:09Z,692.150000,73.000000,1440.000000,700.000000
2026-02-24T17:00:10Z,691.271000,73.000000,1515.000000,700.000000
2026-02-24T17:00:11Z,691.742000,72.000000,1455.000000,700.000000
2026-02-24T17:00:12Z,691.619000,72.000000,1440.000000,700.000000
2026-02-24T17:00:13Z,692.475000,72.000000,1455.000000,700.000000
2026-02-24T17:00:14Z,691.639000,72.000000,1470.000000,700.000000
2026-02-24T17:00:15Z,691.445000,72.000000,1440.000000,700.000000
2026-02-24T17:00:16Z,691.681000,72.000000,1440.000000,700.000000
2026-02-24T17:00:17Z,690.009000,73.000000,1485.000000,700.000000
2026-02-24T17:00:18Z,693.344000,72.000000,1470.000000,700.000000
2026-02-24T17:00:19Z,691.413000,73.000000,1440.000000,700.000000
2026-02-24T17:00:20Z,691.613000,72.000000,1425.000000,700.000000
2026-02-24T17:00:21Z,692.300000,72.000000,1440.000000,700.000000
2026-02-24T17:00:22Z,690.213000,73.000000,1485.000000,700.000000
2026-02-24T17:00:23Z,691.407000,72.000000,1485.000000,700.000000
2026-02-24T17:00:24Z,693.415000,73.000000,1440.000000,700.000000
2026-02-24T17:00:25Z,690.660000,72.000000,1455.000000,700.000000
2026-02-24T17:00:26Z,689.940000,72.000000,1470.000000,700.000000
2026-02-24T17:00:27Z,691.970000,73.000000,1515.000000,700.000000
2026-02-24T17:00:28Z,690.353000,73.000000,1515.000000,700.000000
2026-02-24T17:00:29Z,693.480000,73.000000,1455.000000,700.000000
2026-02-24T17:00:30Z,692.297000,73.000000,1455.000000,700.000000
2026-02-24T17:00:31Z,692.088000,72.000000,1440.000000,700.000000
2026-02-24T17:00:32Z,689.773000,73.000000,1455.000000,700.000000
2026-02-24T17:00:33Z,693.675000,73.000000,1455.000000,700.000000
2026-02-24T17:00:34Z,691.205000,73.000000,1425.000000,700.000000
2026-02-24T17:00:35Z,692.235000,73.000000,1455.000000,700.000000
2026-02-24T17:00:36Z,690.604000,73.000000,1470.000000,700.000000
2026-02-24T17:00:37Z,690.828000,73.000000,1500.000000,700.000000
2026-02-24T17:00:38Z,690.645000,73.000000,1455.000000,700.000000
2026-02-24T17:00:39Z,693.633000,73.000000,1440.000000,700.000000
2026-02-24T17:00:40Z,694.142000,73.000000,1455.000000,700.000000
2026-02-24T17:00:41Z,692.406000,73.000000,1440.000000,700.000000
2026-02-24T17:00:42Z,690.441000,73.000000,1440.000000,700.000000
2026-02-24T17:00:43Z,693.325000,73.000000,1455.000000,700.000000
2026-02-24T17:00:44Z,691.206000,73.000000,1440.000000,700.000000
2026-02-24T17:00:45Z,692.481000,73.000000,1455.000000,700.000000
2026-02-24T17:00:46Z,689.649000,73.000000,1455.000000,700.000000
2026-02-24T17:00:47Z,692.201000,73.000000,1500.000000,700.000000
2026-02-24T17:00:48Z,693.316000,73.000000,1455.000000,700.000000
2026-02-24T17:00:49Z,692.283000,73.000000,1440.000000,700.000000
2026-02-24T17:00:50Z,691.739000,73.000000,1455.000000,700.000000
2026-02-24T17:00:51Z,691.571000,73.000000,1440.000000,700.000000
2026-02-24T17:00:52Z,691.503000,73.000000,1455.000000,700.000000
2026-02-24T17:00:53Z,693.361000,73.000000,1440.000000,700.000000
2026-02-24T17:00:54Z,692.090000,73.000000,1455.000000,700.000000
2026-02-24T17:00:55Z,691.535000,73.000000,1440.000000,700.000000
2026-02-24T17:00:56Z,693.154000,73.000000,1440.000000,700.000000
2026-02-24T17:00:57Z,691.391000,73.000000,1440.000000,700.000000
2026-02-24T17:00:58Z,691.530000,73.000000,1455.000000,700.000000
2026-02-24T17:00:59Z,692.479000,73.000000,1455.000000,700.000000
2026-02-24T17:01:00Z,691.567000,73.000000,1440.000000,700.000000
2026-02-24T17:01:01Z,690.605000,73.000000,1440.000000,700.000000
2026-02-24T17:01:02Z,691.072000,74.000000,1515.000000,700.000000
2026-02-24T17:01:03Z,693.764000,73.000000,1440.000000,700.000000
2026-02-24T17:01:04Z,691.566000,73.000000,1440.000000,700.000000
2026-02-24T17:01:05Z,692.047000,74.000000,1440.000000,700.000000
2026-02-24T17:01:06Z,691.413000,73.000000,1455.000000,700.000000
2026-02-24T17:01:07Z,690.197000,74.000000,1500.000000,700.000000
2026-02-24T17:01:08Z,692.143000,73.000000,1515.000000,700.000000
