ts_utc,gpu_index,gpu_name,gpu_uuid,temp_c,power_w,power_limit_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_clock_mhz,mem_used_mb,mem_total_mb,pstate,ts,iters_per_sec,perf_per_watt
2026-02-23T18:23:44+00:00,0,,,64,691.198,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:23:44+00:00,604.4496,0.8744955859247279
2026-02-23T18:23:45+00:00,0,,,64,690.867,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:23:45+00:00,605.7107,0.8767399513944073
2026-02-23T18:23:46+00:00,0,,,64,691.369,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:23:46+00:00,605.2153,0.8753868050201845
2026-02-23T18:23:47+00:00,0,,,64,691.255,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:23:47+00:00,604.9164,0.8750987696291527
2026-02-23T18:23:48+00:00,0,,,64,692.151,700.0,100,23,1440,3201,1741.5625,143771.0,0,2026-02-23 18:23:48+00:00,604.4134,0.8732392209214465
2026-02-23T18:23:49+00:00,0,,,64,692.987,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:23:49+00:00,604.5974,0.8724512869649792
2026-02-23T18:23:50+00:00,0,,,64,693.736,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:23:50+00:00,604.8779,0.8719136674469826
2026-02-23T18:23:51+00:00,0,,,64,693.321,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:23:51+00:00,604.5422,0.8719513760581318
2026-02-23T18:23:52+00:00,0,,,64,691.925,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:23:52+00:00,604.957,0.874310076959208
2026-02-23T18:23:53+00:00,0,,,64,691.334,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:23:53+00:00,604.8833,0.8749508920434985
2026-02-23T18:23:54+00:00,0,,,64,691.677,700.0,100,24,1425,3201,1741.5625,143771.0,0,2026-02-23 18:23:54+00:00,606.9117,0.8774495899097411
2026-02-23T18:23:55+00:00,0,,,64,692.975,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:23:55+00:00,604.6529,0.8725464843609078
2026-02-23T18:23:56+00:00,0,,,64,691.273,700.0,100,24,1425,3201,1741.5625,143771.0,0,2026-02-23 18:23:56+00:00,604.9139,0.8750723664890716
2026-02-23T18:23:57+00:00,0,,,64,693.043,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:23:57+00:00,605.4343,0.8735883632040148
2026-02-23T18:23:58+00:00,0,,,64,693.087,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:23:58+00:00,604.6153,0.872351234404916
2026-02-23T18:23:59+00:00,0,,,64,691.781,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:23:59+00:00,604.5866,0.873956642347795
2026-02-23T18:24:00+00:00,0,,,64,692.48,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:00+00:00,604.7216,0.8732694085027726
2026-02-23T18:24:01+00:00,0,,,64,692.101,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:01+00:00,604.9481,0.8740748821342549
2026-02-23T18:24:02+00:00,0,,,64,693.174,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:02+00:00,604.5808,0.8721919748865364
2026-02-23T18:24:03+00:00,0,,,64,692.432,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:03+00:00,604.8895,0.8735724229960486
2026-02-23T18:24:04+00:00,0,,,64,692.006,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:04+00:00,606.0919,0.8758477527651495
2026-02-23T18:24:05+00:00,0,,,64,693.692,700.0,100,23,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:05+00:00,605.5092,0.8728790298864625
2026-02-23T18:24:06+00:00,0,,,64,691.552,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:06+00:00,605.3416,0.8753377909397991
2026-02-23T18:24:07+00:00,0,,,64,691.564,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:07+00:00,604.9905,0.8748149122857755
2026-02-23T18:24:08+00:00,0,,,64,691.304,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:08+00:00,605.4874,0.8758627174152037
2026-02-23T18:24:09+00:00,0,,,64,691.504,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:09+00:00,604.9073,0.8747705002429487
2026-02-23T18:24:10+00:00,0,,,64,692.79,700.0,100,23,1470,3201,1741.5625,143771.0,0,2026-02-23 18:24:10+00:00,604.4989,0.8725571962643803
2026-02-23T18:24:11+00:00,0,,,64,692.042,700.0,100,24,1485,3201,1741.5625,143771.0,0,2026-02-23 18:24:11+00:00,604.3772,0.8733244514061285
2026-02-23T18:24:12+00:00,0,,,64,692.368,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:12+00:00,605.1988,0.8740999006308783
2026-02-23T18:24:13+00:00,0,,,64,693.216,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:13+00:00,604.8529,0.8725316495868531
2026-02-23T18:24:14+00:00,0,,,64,691.363,700.0,100,24,1470,3201,1741.5625,143771.0,0,2026-02-23 18:24:14+00:00,604.6083,0.874516426247861
2026-02-23T18:24:15+00:00,0,,,64,692.528,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:15+00:00,604.6779,0.8731457789432341
2026-02-23T18:24:16+00:00,0,,,64,694.081,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:16+00:00,604.4437,0.8708546985150148
2026-02-23T18:24:17+00:00,0,,,64,690.231,700.0,100,24,1425,3201,1741.5625,143771.0,0,2026-02-23 18:24:17+00:00,604.6723,0.8760433825777166
2026-02-23T18:24:18+00:00,0,,,64,691.834,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:18+00:00,604.4803,0.8737360407265328
2026-02-23T18:24:19+00:00,0,,,64,692.037,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:19+00:00,605.3228,0.8746971621459546
2026-02-23T18:24:20+00:00,0,,,64,690.565,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:20+00:00,604.6591,0.8756005589625885
2026-02-23T18:24:21+00:00,0,,,64,692.393,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:21+00:00,604.6926,0.8733372521097121
2026-02-23T18:24:22+00:00,0,,,64,690.785,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:22+00:00,605.626,0.8767214111481865
2026-02-23T18:24:23+00:00,0,,,64,691.408,700.0,100,23,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:23+00:00,604.967,0.874978305139657
2026-02-23T18:24:24+00:00,0,,,64,692.581,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:24+00:00,604.8003,0.8732556913920537
2026-02-23T18:24:25+00:00,0,,,64,693.248,700.0,100,23,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:25+00:00,604.8554,0.8724949801514033
2026-02-23T18:24:26+00:00,0,,,64,691.669,700.0,100,24,1425,3201,1741.5625,143771.0,0,2026-02-23 18:24:26+00:00,604.5052,0.8739804733188852
2026-02-23T18:24:27+00:00,0,,,64,693.106,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:27+00:00,604.8627,0.872684264744498
2026-02-23T18:24:28+00:00,0,,,64,692.523,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:28+00:00,604.4214,0.8727816982251851
2026-02-23T18:24:29+00:00,0,,,64,693.32,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:29+00:00,604.4874,0.8718735937229561
2026-02-23T18:24:30+00:00,0,,,64,692.868,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:30+00:00,604.8474,0.8729619494622352
2026-02-23T18:24:31+00:00,0,,,64,691.861,700.0,100,23,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:31+00:00,605.0416,0.8745132331494332
2026-02-23T18:24:32+00:00,0,,,64,693.381,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:32+00:00,604.4034,0.871675745369429
2026-02-23T18:24:33+00:00,0,,,64,692.649,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:33+00:00,604.6454,0.8729463263499984
2026-02-23T18:24:34+00:00,0,,,64,691.544,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:34+00:00,605.3266,0.8753262265307775
2026-02-23T18:24:35+00:00,0,,,64,692.771,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:35+00:00,604.2818,0.8722677479282476
2026-02-23T18:24:36+00:00,0,,,64,691.639,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:36+00:00,604.2296,0.8736199086517678
2026-02-23T18:24:37+00:00,0,,,64,690.981,700.0,100,24,1425,3201,1741.5625,143771.0,0,2026-02-23 18:24:37+00:00,605.3115,0.8760175750129164
2026-02-23T18:24:38+00:00,0,,,64,690.796,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:38+00:00,604.4521,0.8750081065900785
2026-02-23T18:24:39+00:00,0,,,64,690.896,700.0,100,23,1455,3201,1741.5625,143771.0,0,2026-02-23 18:24:39+00:00,604.4491,0.8748771160927261
2026-02-23T18:24:40+00:00,0,,,64,691.991,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:40+00:00,605.5302,0.8750550223919098
2026-02-23T18:24:41+00:00,0,,,64,693.504,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:41+00:00,604.2573,0.8713104754983388
2026-02-23T18:24:42+00:00,0,,,64,691.245,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:42+00:00,605.6677,0.8761983088485269
2026-02-23T18:24:43+00:00,0,,,64,691.145,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:43+00:00,605.682,0.8763457740416266
2026-02-23T18:24:44+00:00,0,,,64,693.1,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:44+00:00,604.304,0.8718857307747799
2026-02-23T18:24:45+00:00,0,,,65,691.3,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:45+00:00,604.5867,0.8745648777665268
2026-02-23T18:24:46+00:00,0,,,64,692.499,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:46+00:00,605.8131,0.8748216242911542
2026-02-23T18:24:47+00:00,0,,,64,692.55,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:47+00:00,604.4105,0.8727319327124395
2026-02-23T18:24:48+00:00,0,,,64,691.741,700.0,100,24,1440,3201,1741.5625,143771.0,0,2026-02-23 18:24:48+00:00,604.7882,0.8742986175461624
2026-02-23T18:24:49+00:00,0,,,64,692.221,700.0,100,23,1425,3201,1741.5625,143771.0,0,2026-02-23 18:24:49+00:00,605.4202,0.8746053644717511
