ts_utc,iters_per_sec
2026-02-23T20:02:34+00:00,605.2632
2026-02-23T20:02:35+00:00,605.0959
2026-02-23T20:02:36+00:00,605.1577
2026-02-23T20:02:37+00:00,605.3207
2026-02-23T20:02:38+00:00,605.5787
2026-02-23T20:02:39+00:00,605.6761
2026-02-23T20:02:40+00:00,605.7686
2026-02-23T20:02:41+00:00,606.5537
2026-02-23T20:02:42+00:00,606.3918
2026-02-23T20:02:43+00:00,604.8848
2026-02-23T20:02:44+00:00,604.9941
2026-02-23T20:02:45+00:00,606.6790
2026-02-23T20:02:46+00:00,605.8418
2026-02-23T20:02:47+00:00,605.1045
2026-02-23T20:02:48+00:00,605.6869
2026-02-23T20:02:49+00:00,604.8815
2026-02-23T20:02:50+00:00,605.2816
2026-02-23T20:02:51+00:00,605.1892
2026-02-23T20:02:52+00:00,605.3958
2026-02-23T20:02:53+00:00,605.5270
2026-02-23T20:02:54+00:00,605.0579
2026-02-23T20:02:55+00:00,605.0427
2026-02-23T20:02:56+00:00,606.5596
2026-02-23T20:02:57+00:00,605.2676
2026-02-23T20:02:58+00:00,604.8404
2026-02-23T20:02:59+00:00,605.0056
2026-02-23T20:03:00+00:00,606.6727
2026-02-23T20:03:01+00:00,605.6900
2026-02-23T20:03:02+00:00,605.3373
2026-02-23T20:03:03+00:00,604.8409
2026-02-23T20:03:04+00:00,605.0707
2026-02-23T20:03:05+00:00,605.1210
2026-02-23T20:03:06+00:00,605.6244
2026-02-23T20:03:07+00:00,604.9119
2026-02-23T20:03:08+00:00,605.1243
2026-02-23T20:03:09+00:00,607.0803
2026-02-23T20:03:10+00:00,605.3491
2026-02-23T20:03:11+00:00,605.9910
2026-02-23T20:03:12+00:00,605.2447
2026-02-23T20:03:13+00:00,604.8626
2026-02-23T20:03:14+00:00,605.1339
2026-02-23T20:03:15+00:00,604.9100
2026-02-23T20:03:16+00:00,605.4513
2026-02-23T20:03:17+00:00,605.1928
2026-02-23T20:03:18+00:00,605.0177
2026-02-23T20:03:19+00:00,605.1724
2026-02-23T20:03:20+00:00,604.7066
2026-02-23T20:03:21+00:00,604.3412
2026-02-23T20:03:22+00:00,605.1575
2026-02-23T20:03:23+00:00,605.5229
2026-02-23T20:03:24+00:00,605.0427
2026-02-23T20:03:25+00:00,604.7833
2026-02-23T20:03:26+00:00,604.8136
2026-02-23T20:03:27+00:00,604.8841
2026-02-23T20:03:28+00:00,604.9873
2026-02-23T20:03:29+00:00,607.6338
2026-02-23T20:03:30+00:00,605.9003
2026-02-23T20:03:31+00:00,605.6833
2026-02-23T20:03:32+00:00,605.4656
2026-02-23T20:03:33+00:00,606.5770
2026-02-23T20:03:34+00:00,604.7167
2026-02-23T20:03:35+00:00,605.1093
2026-02-23T20:03:36+00:00,605.1639
2026-02-23T20:03:37+00:00,604.8532
2026-02-23T20:03:38+00:00,607.0932
2026-02-23T20:03:39+00:00,605.6953
2026-02-23T20:03:40+00:00,605.7655
2026-02-23T20:03:41+00:00,605.9684
2026-02-23T20:03:42+00:00,605.2411
2026-02-23T20:03:43+00:00,605.1473
2026-02-23T20:03:44+00:00,605.4396
2026-02-23T20:03:45+00:00,604.8636
2026-02-23T20:03:46+00:00,605.0815
2026-02-23T20:03:47+00:00,605.0989
2026-02-23T20:03:48+00:00,604.2619
2026-02-23T20:03:49+00:00,604.8112
2026-02-23T20:03:50+00:00,605.4252
2026-02-23T20:03:51+00:00,604.7865
2026-02-23T20:03:52+00:00,605.1067
2026-02-23T20:03:53+00:00,604.7853
2026-02-23T20:03:54+00:00,604.9518
2026-02-23T20:03:55+00:00,605.8475
2026-02-23T20:03:56+00:00,604.7098
2026-02-23T20:03:57+00:00,606.0267
2026-02-23T20:03:58+00:00,606.4108
2026-02-23T20:03:59+00:00,605.0978
2026-02-23T20:04:00+00:00,604.9900
2026-02-23T20:04:01+00:00,604.8118
2026-02-23T20:04:02+00:00,606.1703
2026-02-23T20:04:03+00:00,605.4026
2026-02-23T20:04:04+00:00,607.7954
2026-02-23T20:04:05+00:00,606.8387
2026-02-23T20:04:06+00:00,605.4187
2026-02-23T20:04:07+00:00,605.2456
2026-02-23T20:04:08+00:00,606.3942
2026-02-23T20:04:09+00:00,605.2279
2026-02-23T20:04:10+00:00,607.1222
2026-02-23T20:04:11+00:00,605.3350
2026-02-23T20:04:12+00:00,604.9400
2026-02-23T20:04:13+00:00,605.7735
2026-02-23T20:04:14+00:00,604.7768
2026-02-23T20:04:15+00:00,604.7040
2026-02-23T20:04:16+00:00,605.1300
2026-02-23T20:04:17+00:00,605.1694
2026-02-23T20:04:18+00:00,604.8541
2026-02-23T20:04:19+00:00,604.9662
2026-02-23T20:04:20+00:00,604.7480
2026-02-23T20:04:21+00:00,605.2449
2026-02-23T20:04:22+00:00,604.9974
2026-02-23T20:04:23+00:00,604.8904
2026-02-23T20:04:24+00:00,604.4761
2026-02-23T20:04:25+00:00,606.1970
2026-02-23T20:04:26+00:00,604.5137
2026-02-23T20:04:27+00:00,604.9425
2026-02-23T20:04:28+00:00,604.7778
2026-02-23T20:04:29+00:00,604.6530
2026-02-23T20:04:30+00:00,604.8099
2026-02-23T20:04:31+00:00,605.1761
2026-02-23T20:04:32+00:00,604.7821
2026-02-23T20:04:33+00:00,605.1162
2026-02-23T20:04:34+00:00,605.0705
2026-02-23T20:04:35+00:00,605.1701
2026-02-23T20:04:36+00:00,605.7888
2026-02-23T20:04:37+00:00,606.5964
2026-02-23T20:04:38+00:00,604.8972
2026-02-23T20:04:39+00:00,605.9759
2026-02-23T20:04:40+00:00,605.0347
2026-02-23T20:04:41+00:00,604.7366
2026-02-23T20:04:42+00:00,605.3873
2026-02-23T20:04:43+00:00,605.2815
2026-02-23T20:04:44+00:00,605.6433
2026-02-23T20:04:45+00:00,605.4920
2026-02-23T20:04:46+00:00,604.7804
2026-02-23T20:04:47+00:00,605.8457
2026-02-23T20:04:48+00:00,604.9422
2026-02-23T20:04:49+00:00,604.7738
2026-02-23T20:04:50+00:00,605.1580
2026-02-23T20:04:51+00:00,604.7298
2026-02-23T20:04:52+00:00,604.9139
2026-02-23T20:04:53+00:00,605.7883
2026-02-23T20:04:54+00:00,604.3896
2026-02-23T20:04:55+00:00,605.0609
2026-02-23T20:04:56+00:00,605.1492
2026-02-23T20:04:57+00:00,604.7880
2026-02-23T20:04:58+00:00,605.3742
2026-02-23T20:04:59+00:00,605.7845
2026-02-23T20:05:00+00:00,606.1840
2026-02-23T20:05:01+00:00,604.6895
2026-02-23T20:05:02+00:00,604.8105
2026-02-23T20:05:03+00:00,605.6204
2026-02-23T20:05:04+00:00,604.8339
2026-02-23T20:05:05+00:00,605.0479
2026-02-23T20:05:06+00:00,605.4619
2026-02-23T20:05:07+00:00,605.0106
2026-02-23T20:05:08+00:00,604.9621
2026-02-23T20:05:09+00:00,605.4712
2026-02-23T20:05:10+00:00,605.1199
2026-02-23T20:05:11+00:00,604.9992
2026-02-23T20:05:12+00:00,604.9984
2026-02-23T20:05:13+00:00,605.5119
2026-02-23T20:05:14+00:00,604.9740
2026-02-23T20:05:15+00:00,604.7194
2026-02-23T20:05:16+00:00,604.1673
2026-02-23T20:05:17+00:00,604.7373
2026-02-23T20:05:18+00:00,604.6210
2026-02-23T20:05:19+00:00,604.5167
2026-02-23T20:05:20+00:00,604.5962
2026-02-23T20:05:21+00:00,604.6763
2026-02-23T20:05:22+00:00,605.4254
2026-02-23T20:05:23+00:00,606.1332
2026-02-23T20:05:24+00:00,605.1032
2026-02-23T20:05:25+00:00,606.5487
2026-02-23T20:05:26+00:00,604.6892
2026-02-23T20:05:27+00:00,605.9556
2026-02-23T20:05:28+00:00,604.4423
2026-02-23T20:05:29+00:00,606.1814
2026-02-23T20:05:30+00:00,604.9841
2026-02-23T20:05:31+00:00,604.7305
2026-02-23T20:05:32+00:00,606.3230
2026-02-23T20:05:33+00:00,605.4153
2026-02-23T20:05:34+00:00,605.1486
2026-02-23T20:05:35+00:00,605.0089
2026-02-23T20:05:36+00:00,604.4774
2026-02-23T20:05:37+00:00,607.6145
2026-02-23T20:05:38+00:00,605.1205
2026-02-23T20:05:39+00:00,605.6594
2026-02-23T20:05:40+00:00,606.6429
2026-02-23T20:05:41+00:00,605.2341
2026-02-23T20:05:42+00:00,605.2789
