ts_utc,iters_per_sec
2026-02-24T14:53:05+00:00,1131.4103
2026-02-24T14:53:06+00:00,614.2108
2026-02-24T14:53:07+00:00,611.7299
2026-02-24T14:53:08+00:00,613.9283
2026-02-24T14:53:09+00:00,617.9610
2026-02-24T14:53:10+00:00,617.8740
2026-02-24T14:53:11+00:00,616.2190
2026-02-24T14:53:12+00:00,617.9782
2026-02-24T14:53:13+00:00,616.3053
2026-02-24T14:53:14+00:00,617.8067
2026-02-24T14:53:15+00:00,616.4703
2026-02-24T14:53:16+00:00,614.9362
2026-02-24T14:53:17+00:00,616.5918
2026-02-24T14:53:18+00:00,614.4190
2026-02-24T14:53:19+00:00,616.1279
2026-02-24T14:53:20+00:00,615.2098
2026-02-24T14:53:21+00:00,615.8454
2026-02-24T14:53:22+00:00,615.1239
2026-02-24T14:53:23+00:00,614.6770
2026-02-24T14:53:24+00:00,612.5959
2026-02-24T14:53:25+00:00,612.7056
2026-02-24T14:53:26+00:00,614.3606
2026-02-24T14:53:27+00:00,612.8247
2026-02-24T14:53:28+00:00,613.6380
2026-02-24T14:53:29+00:00,612.9113
2026-02-24T14:53:30+00:00,610.4548
2026-02-24T14:53:31+00:00,616.6232
2026-02-24T14:53:32+00:00,612.1573
2026-02-24T14:53:33+00:00,614.1727
2026-02-24T14:53:34+00:00,612.7757
2026-02-24T14:53:35+00:00,612.7592
2026-02-24T14:53:36+00:00,609.0282
2026-02-24T14:53:37+00:00,613.3726
2026-02-24T14:53:38+00:00,611.0161
2026-02-24T14:53:39+00:00,611.9943
2026-02-24T14:53:40+00:00,612.3626
2026-02-24T14:53:41+00:00,610.4913
2026-02-24T14:53:42+00:00,609.0996
2026-02-24T14:53:43+00:00,611.0469
2026-02-24T14:53:44+00:00,610.6838
2026-02-24T14:53:45+00:00,609.2776
2026-02-24T14:53:46+00:00,609.4908
2026-02-24T14:53:47+00:00,610.7009
2026-02-24T14:53:48+00:00,609.5801
2026-02-24T14:53:49+00:00,611.1849
2026-02-24T14:53:50+00:00,611.2403
2026-02-24T14:53:51+00:00,610.8794
2026-02-24T14:53:52+00:00,611.2274
2026-02-24T14:53:53+00:00,608.3192
2026-02-24T14:53:54+00:00,608.7238
2026-02-24T14:53:55+00:00,607.4592
2026-02-24T14:53:56+00:00,608.1896
2026-02-24T14:53:57+00:00,608.5965
2026-02-24T14:53:58+00:00,609.9586
2026-02-24T14:53:59+00:00,609.1072
2026-02-24T14:54:00+00:00,610.9465
2026-02-24T14:54:01+00:00,609.2921
2026-02-24T14:54:02+00:00,608.5512
2026-02-24T14:54:03+00:00,611.5042
2026-02-24T14:54:04+00:00,606.6263
2026-02-24T14:54:05+00:00,607.4423
2026-02-24T14:54:06+00:00,609.2545
2026-02-24T14:54:07+00:00,609.1798
2026-02-24T14:54:08+00:00,609.0634
2026-02-24T14:54:09+00:00,608.4566
2026-02-24T14:54:10+00:00,607.8247
2026-02-24T14:54:11+00:00,608.0250
2026-02-24T14:54:12+00:00,609.9859
2026-02-24T14:54:13+00:00,608.3630
2026-02-24T14:54:14+00:00,609.3510
2026-02-24T14:54:15+00:00,608.3570
2026-02-24T14:54:16+00:00,607.2438
2026-02-24T14:54:17+00:00,606.9133
2026-02-24T14:54:18+00:00,608.7814
2026-02-24T14:54:19+00:00,605.7016
2026-02-24T14:54:20+00:00,609.6015
2026-02-24T14:54:21+00:00,609.6586
2026-02-24T14:54:22+00:00,608.7124
2026-02-24T14:54:23+00:00,606.5361
2026-02-24T14:54:24+00:00,608.9427
2026-02-24T14:54:25+00:00,609.6759
2026-02-24T14:54:26+00:00,610.3952
2026-02-24T14:54:27+00:00,609.0616
2026-02-24T14:54:28+00:00,607.4498
2026-02-24T14:54:29+00:00,608.3346
2026-02-24T14:54:30+00:00,609.3853
2026-02-24T14:54:31+00:00,607.7795
2026-02-24T14:54:32+00:00,610.4391
2026-02-24T14:54:33+00:00,608.6498
2026-02-24T14:54:34+00:00,610.5268
2026-02-24T14:54:35+00:00,606.3040
2026-02-24T14:54:36+00:00,606.5216
2026-02-24T14:54:37+00:00,607.3728
2026-02-24T14:54:38+00:00,605.6451
2026-02-24T14:54:39+00:00,607.7343
2026-02-24T14:54:40+00:00,608.8129
2026-02-24T14:54:41+00:00,606.5466
2026-02-24T14:54:42+00:00,607.2983
2026-02-24T14:54:43+00:00,607.0487
2026-02-24T14:54:44+00:00,606.9874
2026-02-24T14:54:45+00:00,608.2710
2026-02-24T14:54:46+00:00,606.8572
2026-02-24T14:54:47+00:00,607.2541
2026-02-24T14:54:48+00:00,607.6028
2026-02-24T14:54:49+00:00,608.6179
2026-02-24T14:54:50+00:00,606.6461
2026-02-24T14:54:51+00:00,605.5735
2026-02-24T14:54:52+00:00,611.4475
2026-02-24T14:54:53+00:00,606.9177
2026-02-24T14:54:54+00:00,607.0624
2026-02-24T14:54:55+00:00,605.8319
2026-02-24T14:54:56+00:00,608.3877
2026-02-24T14:54:57+00:00,607.4468
2026-02-24T14:54:58+00:00,607.7871
2026-02-24T14:54:59+00:00,606.2165
2026-02-24T14:55:00+00:00,607.7188
2026-02-24T14:55:01+00:00,608.4632
2026-02-24T14:55:02+00:00,607.6135
2026-02-24T14:55:03+00:00,607.9598
2026-02-24T14:55:04+00:00,607.7052
2026-02-24T14:55:05+00:00,607.4463
2026-02-24T14:55:06+00:00,607.0448
2026-02-24T14:55:07+00:00,606.9421
2026-02-24T14:55:08+00:00,608.7945
2026-02-24T14:55:09+00:00,608.0910
2026-02-24T14:55:10+00:00,606.2849
2026-02-24T14:55:11+00:00,606.6935
2026-02-24T14:55:12+00:00,607.0493
2026-02-24T14:55:13+00:00,608.3350
2026-02-24T14:55:14+00:00,606.9314
2026-02-24T14:55:15+00:00,607.6452
2026-02-24T14:55:16+00:00,605.9445
2026-02-24T14:55:17+00:00,607.5790
2026-02-24T14:55:18+00:00,609.8440
2026-02-24T14:55:19+00:00,607.5489
2026-02-24T14:55:20+00:00,605.4486
2026-02-24T14:55:21+00:00,608.9331
2026-02-24T14:55:22+00:00,607.7079
2026-02-24T14:55:23+00:00,605.3990
2026-02-24T14:55:24+00:00,606.9932
2026-02-24T14:55:25+00:00,606.7641
2026-02-24T14:55:26+00:00,607.9896
2026-02-24T14:55:27+00:00,605.6063
2026-02-24T14:55:28+00:00,606.0110
2026-02-24T14:55:29+00:00,607.8241
2026-02-24T14:55:30+00:00,605.3228
2026-02-24T14:55:31+00:00,605.9730
2026-02-24T14:55:32+00:00,608.0807
2026-02-24T14:55:33+00:00,607.5171
2026-02-24T14:55:34+00:00,608.3712
2026-02-24T14:55:35+00:00,605.4562
2026-02-24T14:55:36+00:00,606.1263
2026-02-24T14:55:37+00:00,606.2721
2026-02-24T14:55:38+00:00,608.3041
2026-02-24T14:55:39+00:00,607.6178
2026-02-24T14:55:40+00:00,607.0201
2026-02-24T14:55:41+00:00,607.8413
2026-02-24T14:55:42+00:00,606.7025
2026-02-24T14:55:43+00:00,606.6738
2026-02-24T14:55:44+00:00,607.2044
2026-02-24T14:55:45+00:00,608.1059
2026-02-24T14:55:46+00:00,607.3678
2026-02-24T14:55:47+00:00,608.5807
2026-02-24T14:55:48+00:00,606.9676
2026-02-24T14:55:49+00:00,608.5282
2026-02-24T14:55:50+00:00,605.6618
2026-02-24T14:55:51+00:00,607.6536
2026-02-24T14:55:52+00:00,607.2642
2026-02-24T14:55:53+00:00,606.6858
2026-02-24T14:55:54+00:00,606.1665
2026-02-24T14:55:55+00:00,606.7628
2026-02-24T14:55:56+00:00,607.0796
2026-02-24T14:55:57+00:00,606.5000
2026-02-24T14:55:58+00:00,607.8386
2026-02-24T14:55:59+00:00,605.9035
2026-02-24T14:56:00+00:00,605.4926
2026-02-24T14:56:01+00:00,608.0292
2026-02-24T14:56:02+00:00,606.4633
2026-02-24T14:56:03+00:00,606.2153
2026-02-24T14:56:04+00:00,608.7538
2026-02-24T14:56:05+00:00,605.5601
2026-02-24T14:56:06+00:00,608.5478
2026-02-24T14:56:07+00:00,605.2505
2026-02-24T14:56:08+00:00,606.2058
2026-02-24T14:56:09+00:00,605.9558
2026-02-24T14:56:10+00:00,607.4327
2026-02-24T14:56:11+00:00,608.6232
2026-02-24T14:56:12+00:00,607.2927
2026-02-24T14:56:13+00:00,606.8061
2026-02-24T14:56:14+00:00,607.4183
2026-02-24T14:56:15+00:00,605.4218
2026-02-24T14:56:16+00:00,608.1195
2026-02-24T14:56:17+00:00,607.3841
2026-02-24T14:56:18+00:00,607.5565
2026-02-24T14:56:19+00:00,605.3070
2026-02-24T14:56:20+00:00,605.9143
2026-02-24T14:56:21+00:00,606.2321
2026-02-24T14:56:22+00:00,605.0921
2026-02-24T14:56:23+00:00,608.1207
2026-02-24T14:56:24+00:00,606.6037
2026-02-24T14:56:25+00:00,606.9971
2026-02-24T14:56:26+00:00,607.0851
2026-02-24T14:56:27+00:00,606.8301
2026-02-24T14:56:28+00:00,607.2385
2026-02-24T14:56:29+00:00,606.6435
2026-02-24T14:56:30+00:00,607.2646
2026-02-24T14:56:31+00:00,607.4800
2026-02-24T14:56:32+00:00,606.1286
2026-02-24T14:56:33+00:00,607.2445
2026-02-24T14:56:34+00:00,606.2995
2026-02-24T14:56:35+00:00,607.2937
2026-02-24T14:56:36+00:00,606.7447
2026-02-24T14:56:37+00:00,606.8610
2026-02-24T14:56:38+00:00,606.7001
2026-02-24T14:56:39+00:00,605.7333
2026-02-24T14:56:40+00:00,605.3883
2026-02-24T14:56:41+00:00,605.8599
2026-02-24T14:56:42+00:00,605.4066
2026-02-24T14:56:43+00:00,609.0664
2026-02-24T14:56:44+00:00,605.5924
2026-02-24T14:56:45+00:00,606.7327
2026-02-24T14:56:46+00:00,605.8431
2026-02-24T14:56:47+00:00,606.6269
2026-02-24T14:56:48+00:00,608.0337
2026-02-24T14:56:49+00:00,606.6104
2026-02-24T14:56:50+00:00,608.5971
2026-02-24T14:56:51+00:00,605.6620
2026-02-24T14:56:52+00:00,605.1715
2026-02-24T14:56:53+00:00,606.0312
2026-02-24T14:56:54+00:00,607.0435
2026-02-24T14:56:55+00:00,606.8485
2026-02-24T14:56:56+00:00,607.0217
2026-02-24T14:56:57+00:00,608.6578
2026-02-24T14:56:58+00:00,607.4076
2026-02-24T14:56:59+00:00,608.1719
2026-02-24T14:57:00+00:00,605.1777
2026-02-24T14:57:01+00:00,606.4322
2026-02-24T14:57:02+00:00,605.8951
2026-02-24T14:57:03+00:00,605.7705
2026-02-24T14:57:04+00:00,606.4880
