ts_utc,power_w,temp_c,sm_clock_mhz,power_limit_w
2026-02-24T15:23:23Z,80.774000,39.000000,345.000000,700.000000
2026-02-24T15:23:24Z,80.787000,39.000000,345.000000,700.000000
2026-02-24T15:23:25Z,80.729000,39.000000,345.000000,700.000000
2026-02-24T15:23:26Z,80.783000,39.000000,345.000000,700.000000
2026-02-24T15:23:27Z,80.732000,39.000000,345.000000,700.000000
2026-02-24T15:23:28Z,80.746000,39.000000,345.000000,700.000000
2026-02-24T15:23:29Z,80.705000,39.000000,345.000000,700.000000
2026-02-24T15:23:30Z,80.808000,39.000000,345.000000,700.000000
2026-02-24T15:23:31Z,80.788000,39.000000,345.000000,700.000000
2026-02-24T15:23:32Z,80.719000,39.000000,345.000000,700.000000
2026-02-24T15:23:33Z,80.759000,39.000000,345.000000,700.000000
2026-02-24T15:23:34Z,80.743000,39.000000,345.000000,700.000000
2026-02-24T15:23:35Z,80.802000,39.000000,345.000000,700.000000
2026-02-24T15:23:36Z,80.745000,39.000000,345.000000,700.000000
2026-02-24T15:23:37Z,80.755000,39.000000,345.000000,700.000000
2026-02-24T15:23:38Z,80.811000,39.000000,345.000000,700.000000
2026-02-24T15:23:39Z,80.814000,39.000000,345.000000,700.000000
2026-02-24T15:23:40Z,80.770000,39.000000,345.000000,700.000000
2026-02-24T15:23:41Z,80.732000,39.000000,345.000000,700.000000
2026-02-24T15:23:42Z,80.755000,39.000000,345.000000,700.000000
2026-02-24T15:23:43Z,80.772000,39.000000,345.000000,700.000000
2026-02-24T15:23:44Z,80.736000,39.000000,345.000000,700.000000
2026-02-24T15:23:45Z,80.790000,39.000000,345.000000,700.000000
2026-02-24T15:23:46Z,80.793000,39.000000,345.000000,700.000000
2026-02-24T15:23:47Z,80.742000,39.000000,345.000000,700.000000
2026-02-24T15:23:48Z,80.761000,39.000000,345.000000,700.000000
2026-02-24T15:23:49Z,80.805000,39.000000,345.000000,700.000000
2026-02-24T15:23:50Z,80.762000,39.000000,345.000000,700.000000
2026-02-24T15:23:51Z,80.778000,39.000000,345.000000,700.000000
2026-02-24T15:23:52Z,80.782000,39.000000,345.000000,700.000000
2026-02-24T15:23:53Z,80.778000,39.000000,345.000000,700.000000
2026-02-24T15:23:54Z,80.732000,39.000000,345.000000,700.000000
2026-02-24T15:23:55Z,80.771000,39.000000,345.000000,700.000000
2026-02-24T15:23:56Z,80.755000,39.000000,345.000000,700.000000
2026-02-24T15:23:57Z,80.735000,39.000000,345.000000,700.000000
2026-02-24T15:23:58Z,80.746000,39.000000,345.000000,700.000000
2026-02-24T15:23:59Z,80.731000,39.000000,345.000000,700.000000
2026-02-24T15:24:00Z,80.721000,39.000000,345.000000,700.000000
2026-02-24T15:24:01Z,80.779000,39.000000,345.000000,700.000000
2026-02-24T15:24:02Z,80.738000,39.000000,345.000000,700.000000
2026-02-24T15:24:03Z,80.755000,39.000000,345.000000,700.000000
2026-02-24T15:24:04Z,80.756000,39.000000,345.000000,700.000000
2026-02-24T15:24:05Z,80.724000,39.000000,345.000000,700.000000
2026-02-24T15:24:06Z,80.723000,39.000000,345.000000,700.000000
2026-02-24T15:24:07Z,80.722000,39.000000,345.000000,700.000000
2026-02-24T15:24:08Z,80.724000,39.000000,345.000000,700.000000
2026-02-24T15:24:09Z,80.765000,39.000000,345.000000,700.000000
2026-02-24T15:24:10Z,80.745000,39.000000,345.000000,700.000000
2026-02-24T15:24:11Z,80.740000,39.000000,345.000000,700.000000
2026-02-24T15:24:12Z,80.737000,39.000000,345.000000,700.000000
2026-02-24T15:24:13Z,80.755000,39.000000,345.000000,700.000000
2026-02-24T15:24:14Z,80.677000,39.000000,345.000000,700.000000
2026-02-24T15:24:15Z,80.708000,39.000000,345.000000,700.000000
2026-02-24T15:24:16Z,80.704000,39.000000,345.000000,700.000000
2026-02-24T15:24:17Z,80.695000,39.000000,345.000000,700.000000
2026-02-24T15:24:18Z,80.745000,39.000000,345.000000,700.000000
2026-02-24T15:24:19Z,80.695000,39.000000,345.000000,700.000000
2026-02-24T15:24:20Z,80.730000,39.000000,345.000000,700.000000
2026-02-24T15:24:21Z,80.736000,39.000000,345.000000,700.000000
2026-02-24T15:24:22Z,80.714000,39.000000,345.000000,700.000000
2026-02-24T15:24:23Z,80.745000,39.000000,345.000000,700.000000
2026-02-24T15:24:24Z,80.737000,39.000000,345.000000,700.000000
