ts_utc,gpu_index,gpu_name,gpu_uuid,temp_c,power_w,power_limit_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_clock_mhz,mem_used_mb,mem_total_mb,pstate,ts,iters_per_sec,perf_per_watt
2026-02-23T19:58:31+00:00,0,,,29,75.745,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:31+00:00,,
2026-02-23T19:58:32+00:00,0,,,29,75.754,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:32+00:00,,
2026-02-23T19:58:33+00:00,0,,,29,75.78,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:33+00:00,,
2026-02-23T19:58:34+00:00,0,,,29,75.733,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:34+00:00,,
2026-02-23T19:58:35+00:00,0,,,29,75.747,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:35+00:00,,
2026-02-23T19:58:36+00:00,0,,,29,75.725,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:36+00:00,,
2026-02-23T19:58:37+00:00,0,,,29,75.73,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:37+00:00,,
2026-02-23T19:58:38+00:00,0,,,29,75.763,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:38+00:00,,
2026-02-23T19:58:39+00:00,0,,,29,75.749,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:39+00:00,,
2026-02-23T19:58:40+00:00,0,,,29,75.758,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:40+00:00,,
2026-02-23T19:58:41+00:00,0,,,29,75.821,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:41+00:00,,
2026-02-23T19:58:42+00:00,0,,,29,75.766,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:42+00:00,,
2026-02-23T19:58:43+00:00,0,,,29,75.727,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:43+00:00,,
2026-02-23T19:58:44+00:00,0,,,29,75.749,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:44+00:00,,
2026-02-23T19:58:45+00:00,0,,,29,75.73,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:45+00:00,,
2026-02-23T19:58:46+00:00,0,,,29,75.737,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:46+00:00,,
2026-02-23T19:58:47+00:00,0,,,29,75.72,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:47+00:00,,
2026-02-23T19:58:48+00:00,0,,,29,75.705,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:48+00:00,,
2026-02-23T19:58:49+00:00,0,,,29,75.73,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:49+00:00,,
2026-02-23T19:58:50+00:00,0,,,29,75.8,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:50+00:00,,
2026-02-23T19:58:51+00:00,0,,,29,75.796,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:51+00:00,,
2026-02-23T19:58:52+00:00,0,,,29,75.747,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:52+00:00,,
2026-02-23T19:58:53+00:00,0,,,29,75.76,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:53+00:00,,
2026-02-23T19:58:54+00:00,0,,,29,75.762,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:54+00:00,,
2026-02-23T19:58:55+00:00,0,,,29,75.743,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:55+00:00,,
2026-02-23T19:58:56+00:00,0,,,29,75.739,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:56+00:00,,
2026-02-23T19:58:57+00:00,0,,,29,75.746,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:57+00:00,,
2026-02-23T19:58:58+00:00,0,,,29,75.747,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:58+00:00,,
2026-02-23T19:58:59+00:00,0,,,29,75.739,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:58:59+00:00,,
2026-02-23T19:59:00+00:00,0,,,29,75.814,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:00+00:00,,
2026-02-23T19:59:01+00:00,0,,,29,75.737,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:01+00:00,,
2026-02-23T19:59:02+00:00,0,,,29,75.708,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:02+00:00,,
2026-02-23T19:59:03+00:00,0,,,29,75.769,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:03+00:00,,
2026-02-23T19:59:04+00:00,0,,,29,75.781,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:04+00:00,,
2026-02-23T19:59:05+00:00,0,,,29,75.719,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:05+00:00,,
2026-02-23T19:59:06+00:00,0,,,29,75.727,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:06+00:00,,
2026-02-23T19:59:07+00:00,0,,,29,75.757,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:07+00:00,,
2026-02-23T19:59:08+00:00,0,,,29,75.745,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:08+00:00,,
2026-02-23T19:59:09+00:00,0,,,29,75.802,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:09+00:00,,
2026-02-23T19:59:10+00:00,0,,,29,75.788,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:10+00:00,,
2026-02-23T19:59:11+00:00,0,,,29,75.733,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:11+00:00,,
2026-02-23T19:59:12+00:00,0,,,29,75.73,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:12+00:00,,
2026-02-23T19:59:13+00:00,0,,,29,75.716,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:13+00:00,,
2026-02-23T19:59:14+00:00,0,,,29,75.739,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:14+00:00,,
2026-02-23T19:59:15+00:00,0,,,29,75.733,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:15+00:00,,
2026-02-23T19:59:16+00:00,0,,,29,75.71,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:16+00:00,,
2026-02-23T19:59:17+00:00,0,,,29,75.695,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:17+00:00,,
2026-02-23T19:59:18+00:00,0,,,29,75.807,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:18+00:00,,
2026-02-23T19:59:19+00:00,0,,,29,75.735,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:19+00:00,,
2026-02-23T19:59:20+00:00,0,,,29,75.694,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:20+00:00,,
2026-02-23T19:59:21+00:00,0,,,29,75.749,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:21+00:00,,
2026-02-23T19:59:22+00:00,0,,,29,75.768,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:22+00:00,,
2026-02-23T19:59:23+00:00,0,,,29,75.747,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:23+00:00,,
2026-02-23T19:59:24+00:00,0,,,29,75.721,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:24+00:00,,
2026-02-23T19:59:25+00:00,0,,,29,75.726,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:25+00:00,,
2026-02-23T19:59:26+00:00,0,,,29,75.818,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:26+00:00,,
2026-02-23T19:59:27+00:00,0,,,29,75.763,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:27+00:00,,
2026-02-23T19:59:28+00:00,0,,,29,75.736,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:28+00:00,,
2026-02-23T19:59:29+00:00,0,,,29,75.727,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:29+00:00,,
2026-02-23T19:59:30+00:00,0,,,29,75.755,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:30+00:00,,
2026-02-23T19:59:31+00:00,0,,,29,75.749,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:31+00:00,,
2026-02-23T19:59:32+00:00,0,,,29,75.748,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:32+00:00,,
2026-02-23T19:59:33+00:00,0,,,29,75.756,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:33+00:00,,
2026-02-23T19:59:34+00:00,0,,,29,75.758,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:34+00:00,,
2026-02-23T19:59:35+00:00,0,,,29,75.719,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:35+00:00,,
2026-02-23T19:59:36+00:00,0,,,29,75.671,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:36+00:00,,
2026-02-23T19:59:37+00:00,0,,,29,75.71,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:37+00:00,,
2026-02-23T19:59:38+00:00,0,,,29,75.755,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:38+00:00,,
2026-02-23T19:59:39+00:00,0,,,29,75.722,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:39+00:00,,
2026-02-23T19:59:40+00:00,0,,,29,75.744,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:40+00:00,,
2026-02-23T19:59:41+00:00,0,,,29,75.732,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:41+00:00,,
2026-02-23T19:59:42+00:00,0,,,29,75.748,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:42+00:00,,
2026-02-23T19:59:43+00:00,0,,,29,75.727,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:43+00:00,,
2026-02-23T19:59:44+00:00,0,,,29,75.751,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:44+00:00,,
2026-02-23T19:59:45+00:00,0,,,29,75.702,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:45+00:00,,
2026-02-23T19:59:46+00:00,0,,,29,75.73,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:46+00:00,,
2026-02-23T19:59:47+00:00,0,,,29,75.751,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:47+00:00,,
2026-02-23T19:59:48+00:00,0,,,29,75.734,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:48+00:00,,
2026-02-23T19:59:49+00:00,0,,,29,75.748,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:49+00:00,,
2026-02-23T19:59:50+00:00,0,,,29,75.785,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:50+00:00,,
2026-02-23T19:59:51+00:00,0,,,29,75.569,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:51+00:00,,
2026-02-23T19:59:52+00:00,0,,,29,75.731,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:52+00:00,,
2026-02-23T19:59:53+00:00,0,,,29,75.733,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:53+00:00,,
2026-02-23T19:59:54+00:00,0,,,29,75.698,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:54+00:00,,
2026-02-23T19:59:55+00:00,0,,,29,75.771,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:55+00:00,,
2026-02-23T19:59:56+00:00,0,,,29,75.765,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:56+00:00,,
2026-02-23T19:59:57+00:00,0,,,29,75.734,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:57+00:00,,
2026-02-23T19:59:58+00:00,0,,,29,75.742,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:58+00:00,,
2026-02-23T19:59:59+00:00,0,,,29,75.764,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 19:59:59+00:00,,
2026-02-23T20:00:00+00:00,0,,,29,75.668,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:00+00:00,,
2026-02-23T20:00:01+00:00,0,,,29,75.738,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:01+00:00,,
2026-02-23T20:00:02+00:00,0,,,29,75.729,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:02+00:00,,
2026-02-23T20:00:03+00:00,0,,,29,75.721,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:03+00:00,,
2026-02-23T20:00:04+00:00,0,,,29,75.741,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:04+00:00,,
2026-02-23T20:00:05+00:00,0,,,29,75.725,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:05+00:00,,
2026-02-23T20:00:06+00:00,0,,,29,75.734,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:06+00:00,,
2026-02-23T20:00:07+00:00,0,,,29,75.678,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:07+00:00,,
2026-02-23T20:00:08+00:00,0,,,29,75.717,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:08+00:00,,
2026-02-23T20:00:09+00:00,0,,,29,75.752,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:09+00:00,,
2026-02-23T20:00:10+00:00,0,,,29,75.743,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:10+00:00,,
2026-02-23T20:00:11+00:00,0,,,29,75.768,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:11+00:00,,
2026-02-23T20:00:12+00:00,0,,,29,75.766,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:12+00:00,,
2026-02-23T20:00:13+00:00,0,,,29,75.762,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:13+00:00,,
2026-02-23T20:00:14+00:00,0,,,29,75.713,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:14+00:00,,
2026-02-23T20:00:15+00:00,0,,,29,75.754,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:15+00:00,,
2026-02-23T20:00:16+00:00,0,,,29,75.715,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:16+00:00,,
2026-02-23T20:00:17+00:00,0,,,29,75.709,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:17+00:00,,
2026-02-23T20:00:18+00:00,0,,,29,75.747,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:18+00:00,,
2026-02-23T20:00:19+00:00,0,,,29,75.781,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:19+00:00,,
2026-02-23T20:00:20+00:00,0,,,29,75.711,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:20+00:00,,
2026-02-23T20:00:21+00:00,0,,,29,75.691,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:21+00:00,,
2026-02-23T20:00:22+00:00,0,,,29,75.77,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:22+00:00,,
2026-02-23T20:00:23+00:00,0,,,29,75.722,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:23+00:00,,
2026-02-23T20:00:24+00:00,0,,,29,75.719,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:24+00:00,,
2026-02-23T20:00:25+00:00,0,,,29,75.805,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:25+00:00,,
2026-02-23T20:00:26+00:00,0,,,29,75.748,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:26+00:00,,
2026-02-23T20:00:27+00:00,0,,,29,75.751,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:27+00:00,,
2026-02-23T20:00:28+00:00,0,,,29,75.718,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:28+00:00,,
2026-02-23T20:00:29+00:00,0,,,29,75.763,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:29+00:00,,
2026-02-23T20:00:30+00:00,0,,,29,75.736,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:30+00:00,,
2026-02-23T20:00:31+00:00,0,,,29,75.756,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:31+00:00,,
2026-02-23T20:00:32+00:00,0,,,29,75.739,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:32+00:00,,
2026-02-23T20:00:33+00:00,0,,,29,75.722,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:33+00:00,,
2026-02-23T20:00:34+00:00,0,,,29,75.787,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:34+00:00,,
2026-02-23T20:00:35+00:00,0,,,29,75.671,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:35+00:00,,
2026-02-23T20:00:36+00:00,0,,,29,75.722,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:36+00:00,,
2026-02-23T20:00:37+00:00,0,,,29,75.741,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:37+00:00,,
2026-02-23T20:00:38+00:00,0,,,29,75.773,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:38+00:00,,
2026-02-23T20:00:39+00:00,0,,,29,75.713,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:39+00:00,,
2026-02-23T20:00:40+00:00,0,,,29,75.704,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:40+00:00,,
2026-02-23T20:00:41+00:00,0,,,29,75.708,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 20:00:41+00:00,,
2026-02-23T20:00:42+00:00,0,,,29,75.736,700.0,0,0,345,3201,604.75,143771.0,0,2026-02-23 20:00:42+00:00,,
2026-02-23T20:00:43+00:00,0,,,46,457.83,700.0,100,25,1485,3201,1741.5625,143771.0,0,2026-02-23 20:00:43+00:00,1129.7463,2.4676109036105105
2026-02-23T20:00:44+00:00,0,,,47,688.33,700.0,100,25,1470,3201,1741.5625,143771.0,0,2026-02-23 20:00:44+00:00,1129.7463,1.6412858657911176
2026-02-23T20:00:45+00:00,0,,,48,691.55,700.0,100,24,1455,3201,1741.5625,143771.0,0,2026-02-23 20:00:45+00:00,614.2318,0.8881957920613116
2026-02-23T20:00:46+00:00,0,,,50,693.786,700.0,100,24,1485,3201,1741.5625,143771.0,0,2026-02-23 20:00:46+00:00,610.6075,0.8801092844191148
2026-02-23T20:00:47+00:00,0,,,51,693.246,700.0,100,24,1515,3201,1741.5625,143771.0,0,2026-02-23 20:00:47+00:00,613.5386,0.8850229211564149
2026-02-23T20:00:48+00:00,0,,,52,690.245,700.0,100,24,1425,3201,1741.5625,143771.0,0,2026-02-23 20:00:48+00:00,613.1804,0.8883518171084179
2026-02-23T20:00:49+00:00,0,,,53,692.702,700.0,100,24,1470,3201,1741.5625,143771.0,0,2026-02-23 20:00:49+00:00,612.199,0.8837840803115914
2026-02-23T20:00:50+00:00,0,,,53,690.623,700.0,100,24,1470,3201,1741.5625,143771.0,0,2026-02-23 20:00:50+00:00,612.0279,0.8861968107056961
2026-02-23T20:00:51+00:00,0,,,54,692.839,700.0,100,24,1485,3201,1741.5625,143771.0,0,2026-02-23 20:00:51+00:00,612.0597,0.8834082665669801
